Date,Close,Adj. Close,P/E (LTM),EPS - Est High (NTM),EPS - Est Low (NTM),Volume,SI (%),Vol,# Buys,# Sell,# Hold,Total Rec,% Buy,% Sell,% Hold,Rating,Mkt Cap,EPS - Est Avg (NTM),std_5days,std_10days,std_15days,% change_5d,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15
10/26/2010,27.47089063,10.4056468,4.8907,3.75,39195430.0,1.007450833,0.266859033,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,147504.2272,4.3474,37.57,0.27270256495294953,0.2124133104276449,0.8210532511530191,-0.016449986837407237,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10/27/2010,27.72196866,10.50075217,4.8907,3.75,30777420.0,1.007450833,0.269704156,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,148852.3842,4.3474,35.93,0.3089925939888365,0.24965135000684863,0.8450127908033481,-0.02362204718532376,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10/28/2010,27.69981472,10.49236052,4.8907,3.75,30614510.0,1.007450833,0.265989845,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,148733.4291,4.3474,36.25,0.21519629760339468,0.20441978052915358,0.8173634848364828,-0.00424403189140645,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10/29/2010,27.78843049,10.52592712,4.8907,3.75,19803210.0,1.007450833,0.264696173,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,149209.2492,4.3474,36.05,0.19204344888158079,0.5892133686325355,0.7988911145909544,-0.005039787713897964,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
11/1/2010,27.63335288,10.46718557,4.8907,3.75,36941900.0,1.007450833,0.254909311,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,148376.5641,4.3474,36.11,0.1782287519627049,0.9681461637207674,0.7765720299810149,0.01510655520364426,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
11/2/2010,27.29365907,10.33851359,4.8907,3.75,39913040.0,1.007450833,0.256315792,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,146552.5871,4.3474,37.0,0.12077907224692604,1.0971280330334678,0.7154613178451196,0.005913978261140957,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
11/3/2010,27.85489232,10.55110208,4.8907,3.75,35299550.0,1.007450833,0.259237001,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,149566.1143,4.3474,36.66,0.19463836773304663,1.1107619690494048,0.5446089403289713,-0.015450186646304409,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
11/4/2010,29.39089911,11.13292319,4.8907,3.75,77569300.0,1.007450833,0.323176613,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,157813.6625,4.3474,36.8,0.21840338503214993,1.1653685366982598,0.3417569281689421,0.005598506761420029,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11/5/2010,30.23274899,11.45180591,4.8907,3.75,75684780.0,1.007450833,0.335550779,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,162333.9533,4.3474,36.86,0.8113977581904476,1.1307265636929975,0.501694053580086,0.05766675525545307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/8/2010,29.91520912,11.33152559,4.8907,3.75,32973220.0,1.007450833,0.337411538,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,160628.9313,4.3474,37.12,1.2665737053538209,1.0616671170253325,0.7833788864039768,0.09406734395525877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
